"fecha";"Run Fondo";"serie";"periodo";"rent_acumulada"
2022-11-01;"8172";APV;"3M";0.0473169257393961126070508093941422953131
2022-11-01;"8172";APV;"6M";0.0986626965411883383047665860280220749747
2022-11-01;"8172";APV;"1Y";0.1522157460535200831662541408750482962152
2022-11-01;"8172";APV;YTD;0.1062410867485805488998400367036817673573
2022-11-02;"8172";APV;"1M";-0.0236954876622071251636426229384233058776
2022-11-02;"8172";APV;"3M";0.0442102595711516237150502406569683065202
2022-11-02;"8172";APV;"6M";0.0877736754919519207077436248049917654262
2022-11-02;"8172";APV;"1Y";0.1490138076131931134065560416630536576322
2022-11-02;"8172";APV;YTD;0.1079341464271315631550874644191110005596
2022-11-03;"8172";APV;"1M";-0.0073032085169640163849337749407163317113
2022-11-03;"8172";APV;"3M";0.0440475373581565431931154603911951486837
2022-11-03;"8172";APV;"6M";0.1054740233437766751357934567634014193924
2022-11-03;"8172";APV;"1Y";0.1608526881955850330546609062572005151762
2022-11-03;"8172";APV;YTD;0.1208615442170874603201188561234072539799
2022-11-04;"8172";APV;"1M";0.0012066025829506960041064290215997417172
2022-11-04;"8172";APV;"3M";0.0305110217954624082554547485020134327493
2022-11-04;"8172";APV;"6M";0.0831517221844139650923584516713488529224
2022-11-04;"8172";APV;"1Y";0.1407698142052338219080421871059266629742
2022-11-04;"8172";APV;YTD;0.1015515535451270779232954038849989963192
2022-11-05;"8172";APV;"1M";-0.0103835434909152394094264460139648758495
2022-11-05;"8172";APV;"3M";0.0185915029858516505418094744617770876260
2022-11-05;"8172";APV;"6M";0.0784271848101245387721156613700112142196
2022-11-05;"8172";APV;"1Y";0.1452443168481509766643633080158159952252
2022-11-05;"8172";APV;YTD;0.1015515535451270779232954038849989963192
2022-11-06;"8172";APV;"1M";-0.0123714636737346493800673157978322518861
2022-11-06;"8172";APV;"3M";0.0185915029858516505418094744617770876260
2022-11-06;"8172";APV;"6M";0.0853398344821226668821035070541898094388
2022-11-06;"8172";APV;"1Y";0.1452443168481509766643633080158159952252
2022-11-06;"8172";APV;YTD;0.1015515535451270779232954038849989963192
2022-11-07;"8172";APV;"1M";-0.0271063393675813281433186822672299033845
2022-11-07;"8172";APV;"3M";0.0046021399062477285217256810736934649132
2022-11-07;"8172";APV;"6M";0.0704337480236942628634856382539051011414
2022-11-07;"8172";APV;"1Y";0.1295155006188011074732169584713865742515
2022-11-07;"8172";APV;YTD;0.0864228149013504763184609862671865721589
2022-11-08;"8172";APV;"1M";-0.0400603834645689166728623461065285325432
2022-11-08;"8172";APV;"3M";0.0004787330934019163225032282152246079245
2022-11-08;"8172";APV;"6M";0.0561809611715434246168402254919060963257
2022-11-08;"8172";APV;"1Y";0.1224925802811135098681620080373118517310
2022-11-08;"8172";APV;YTD;0.0719571341988396673848038899761637029217
2022-11-09;"8172";APV;"1M";-0.0431608030981729985884550458839665797363
2022-11-09;"8172";APV;"3M";0.0030602284004369747719166323553781044812
2022-11-09;"8172";APV;"6M";0.0403440320441387809712151815764366754694
2022-11-09;"8172";APV;"1Y";0.1312561011469395857957090588350445039694
2022-11-09;"8172";APV;YTD;0.0684949196095021325941164783476682545665
2022-11-10;"8172";APV;"1M";-0.0547741720166303336652584030529608050219
2022-11-10;"8172";APV;"3M";0.0036188007966198617977280515280366585148
2022-11-10;"8172";APV;"6M";0.0274925154963229943342560009891977678760
2022-11-10;"8172";APV;"1Y";0.1260876128915723624296401185793967637607
2022-11-10;"8172";APV;YTD;0.0555263604941341578580499837562479723563
2022-11-11;"8172";APV;"1M";-0.0500900221265156617049976459848265907381
2022-11-11;"8172";APV;"3M";0.0046913407777421414606705603796625304177
2022-11-11;"8172";APV;"6M";0.0278956336308734976596697932198428008245
2022-11-11;"8172";APV;"1Y";0.1189414080881763249883824621514495258973
2022-11-11;"8172";APV;YTD;0.0482864652480087338401213302787262013198
2022-11-12;"8172";APV;"1M";-0.0493379078261860122827317104587915399615
2022-11-12;"8172";APV;"3M";0.0042460897816567258841667079855088849924
2022-11-12;"8172";APV;"6M";0.0205860092725610073832858226470436730946
2022-11-12;"8172";APV;"1Y";0.1098310184058656420856606968720706793144
2022-11-12;"8172";APV;YTD;0.0482864652480087338401213302787262013198
2022-11-13;"8172";APV;"1M";-0.0610110029351022476308475527955823612810
2022-11-13;"8172";APV;"3M";0.0042460897816567258841667079855088849924
2022-11-13;"8172";APV;"6M";0.0287394368576098901666236796693833307322
2022-11-13;"8172";APV;"1Y";0.1098310184058656420856606968720706793144
2022-11-13;"8172";APV;YTD;0.0482864652480087338401213302787262013198
2022-11-14;"8172";APV;"1M";-0.0550522651394928924342358668929871418939
2022-11-14;"8172";APV;"3M";0.0169788823079366595516096019977131446252
2022-11-14;"8172";APV;"6M";0.0417827794669477359030978307778855928101
2022-11-14;"8172";APV;"1Y";0.1239025176532904149983776750550689341944
2022-11-14;"8172";APV;YTD;0.0615776437807648777600542391260446604421
2022-11-15;"8172";APV;"1M";-0.0651766589338179673128920550279586791849
2022-11-15;"8172";APV;"3M";0.0060827297429293891364165883572238119736
2022-11-15;"8172";APV;"6M";0.0306208720742315657929974473536482168676
2022-11-15;"8172";APV;"1Y";0.1060959719618102156301340781673379843900
2022-11-15;"8172";APV;YTD;0.0502036495243790447318848435052575938573
2022-11-16;"8172";APV;"1M";-0.0582718850182354376924068696915031609154
2022-11-16;"8172";APV;"3M";0.0141112859166856600734010862506351524332
2022-11-16;"8172";APV;"6M";0.0419348435656731848306157381872614139741
2022-11-16;"8172";APV;"1Y";0.1083603732788874140797546600464353133703
2022-11-16;"8172";APV;YTD;0.0579606432222633337673678176138019739003
2022-11-17;"8172";APV;"1M";-0.0488256330584703340020686321086319071142
2022-11-17;"8172";APV;"3M";0.0268766963886067913395451833006940171080
2022-11-17;"8172";APV;"6M";0.0802877027387263423620304849502699573972
2022-11-17;"8172";APV;"1Y";0.1210198924449488444158654588795556772475
2022-11-17;"8172";APV;YTD;0.0877019942473461693369582297298022809511
2022-11-18;"8172";APV;"1M";-0.0443757276389822417272469312554593882788
2022-11-18;"8172";APV;"3M";0.0109799636064010677704496640267408183514
2022-11-18;"8172";APV;"6M";0.0913042857907785990635960019623879387105
2022-11-18;"8172";APV;"1Y";0.1109063736377492110860935313740637241607
2022-11-18;"8172";APV;YTD;0.0976588379207955237391902521814005033043
2022-11-19;"8172";APV;"1M";-0.0502555808476325778892440542821878957683
2022-11-19;"8172";APV;"3M";-0.0179616489398839309041240585959006078254
2022-11-19;"8172";APV;"6M";0.1010382599515701826878692337728858495306
2022-11-19;"8172";APV;"1Y";0.1133751168519302672497648699701960229291
2022-11-19;"8172";APV;YTD;0.0976588379207955237391902521814005033043
2022-11-20;"8172";APV;"1M";-0.0444398697023186659199617370535406408124
2022-11-20;"8172";APV;"3M";-0.0179616489398839309041240585959006078254
2022-11-20;"8172";APV;"6M";0.1126639274496795080789890307184095830201
2022-11-20;"8172";APV;"1Y";0.1133751168519302672497648699701960229291
2022-11-20;"8172";APV;YTD;0.0976588379207955237391902521814005033043
2022-11-21;"8172";APV;"1M";-0.0325603175908766797860194721524771599711
2022-11-21;"8172";APV;"3M";0.0007941249578347429583550043904682596285
2022-11-21;"8172";APV;"6M";0.1339144957445590046426456182607735980353
2022-11-21;"8172";APV;"1Y";0.1346392680253324503330994958991014804000
2022-11-21;"8172";APV;YTD;0.1186228267086578386559103088823151056037
2022-11-22;"8172";APV;"1M";-0.0446188728168874773879712358330010484277
2022-11-22;"8172";APV;"3M";-0.0118051172206101797242010420559412647010
2022-11-22;"8172";APV;"6M";0.1197809318468486565203079905211028136307
2022-11-22;"8172";APV;"1Y";0.1545687091628320053638650678075268029776
2022-11-22;"8172";APV;YTD;0.1046798642912466147425655793556148589143
2022-11-23;"8172";APV;"1M";-0.0555552081043725625410322869875648542731
2022-11-23;"8172";APV;"3M";-0.0036163747029490453843803493503682380311
2022-11-23;"8172";APV;"6M";0.1122920501438865804722002926887977095247
2022-11-23;"8172";APV;"1Y";0.1388235892877827648960704292175084147365
2022-11-23;"8172";APV;YTD;0.0920344926824906574936468835022930045866
2022-11-24;"8172";APV;"1M";-0.0736559547951735830384990286732987025676
2022-11-24;"8172";APV;"3M";-0.0051281330013863441364159191093011931850
2022-11-24;"8172";APV;"6M";0.0912245210054437756618744483369259579513
2022-11-24;"8172";APV;"1Y";0.1207518336632349552015102118447476082764
2022-11-24;"8172";APV;YTD;0.0770377949845369632425685990065569039057
2022-11-25;"8172";APV;"1M";-0.0574453468911518924436648157925163982816
2022-11-25;"8172";APV;"3M";0.0052011236671797454047687751766424859033
2022-11-25;"8172";APV;"6M";0.0939375418995573487555186600922766997801
2022-11-25;"8172";APV;"1Y";0.1146525296877045591173832093422745843331
2022-11-25;"8172";APV;YTD;0.0815850637470266609842297926808797293646
2022-11-26;"8172";APV;"1M";-0.0394417528579540677148754600768316562680
2022-11-26;"8172";APV;"3M";0.0161426625119173624396442794842914751607
2022-11-26;"8172";APV;"6M";0.1016351555557135437510850103472851324261
2022-11-26;"8172";APV;"1Y";0.1007599105381765133893117025643920721318
2022-11-26;"8172";APV;YTD;0.0815850637470266609842297926808797293646
2022-11-27;"8172";APV;"1M";-0.0316006930086402514137887105258982461692
2022-11-27;"8172";APV;"3M";0.0161426625119173624396442794842914751607
2022-11-27;"8172";APV;"6M";0.1115337869189426174083930935806750011637
2022-11-27;"8172";APV;"1Y";0.1007599105381765133893117025643920721318
2022-11-27;"8172";APV;YTD;0.0815850637470266609842297926808797293646
2022-11-28;"8172";APV;"1M";-0.0217013411756000257808331146738017013063
2022-11-28;"8172";APV;"3M";0.0167524953443930181118818387770985302388
2022-11-28;"8172";APV;"6M";0.1122008682478512152515409489988381251430
2022-11-28;"8172";APV;"1Y";0.1014205259801654700618595138855762193660
2022-11-28;"8172";APV;YTD;0.0822341715025830577893298467743716090438
2022-11-29;"8172";APV;"1M";-0.0330782285153223168217387319055475115817
2022-11-29;"8172";APV;"3M";0.0154201296229814790123179137842480180009
2022-11-29;"8172";APV;"6M";0.0992667975905302575331980386345768179163
2022-11-29;"8172";APV;"1Y";0.0797846072497772765609719849415114822197
2022-11-29;"8172";APV;YTD;0.0696485912880725030402893928278588340546
2022-11-30;"8172";APV;"1M";-0.0447246773452432335921227549020538575262
2022-11-30;"8172";APV;"3M";0.0131685363461123770284125144652132763154
2022-11-30;"8172";APV;"6M";0.0807447578432241229970348604616886637916
2022-11-30;"8172";APV;"1Y";0.0657339354505418221510647692808047583809
2022-11-30;"8172";APV;YTD;0.0567648110776990537202680589759346282861
2022-12-01;"8172";APV;"1M";-0.0544239156026348088252364838564874060695
2022-12-01;"8172";APV;"3M";-0.0150492451122804675333177552015871103796
2022-12-01;"8172";APV;"6M";0.0710420930964816333926589708775305493378
2022-12-01;"8172";APV;"1Y";0.0668706686332515313950190649121718565021
2022-12-01;"8172";APV;YTD;0.0460351152072087889085091109477559226209
2022-12-02;"8172";APV;"1M";-0.0600483199919273402537712376130366853052
2022-12-02;"8172";APV;"3M";-0.0053578583109969416032592364294148557071
2022-12-02;"8172";APV;"6M";0.0790125316163969679274548831694707258397
2022-12-02;"8172";APV;"1Y";0.0500286904164366892452620385393599396196
2022-12-02;"8172";APV;YTD;0.0414045622724922857539851910797465736472
2022-12-03;"8172";APV;"1M";-0.0708892033583819853533542939028327954694
2022-12-03;"8172";APV;"3M";-0.0053578583109969416032592364294148557071
2022-12-03;"8172";APV;"6M";0.0819036512217366125909739757169953881720
2022-12-03;"8172";APV;"1Y";0.0500663321227466259347600595517489274439
2022-12-03;"8172";APV;YTD;0.0414045622724922857539851910797465736472
2022-12-04;"8172";APV;"1M";-0.0546020665842316026072316089459527560819
2022-12-04;"8172";APV;"3M";-0.0053578583109969416032592364294148557071
2022-12-04;"8172";APV;"6M";0.0819036512217366125909739757169953881720
2022-12-04;"8172";APV;"1Y";0.0500663321227466259347600595517489274439
2022-12-04;"8172";APV;YTD;0.0414045622724922857539851910797465736472
2022-12-05;"8172";APV;"1M";-0.0499022755815038320273135338715784133468
2022-12-05;"8172";APV;"3M";0.0218297026312737160798570757311206506575
2022-12-05;"8172";APV;"6M";0.0872820436066859840678569020686949117892
2022-12-05;"8172";APV;"1Y";0.0552864538572495866978718698468734356348
2022-12-05;"8172";APV;YTD;0.0465816243528844720086888413256901779124
2022-12-06;"8172";APV;"1M";-0.0515294378703365008494409034128048888488
2022-12-06;"8172";APV;"3M";-0.0053628624046028076305250654200900316671
2022-12-06;"8172";APV;"6M";0.0793109157297145720070139075649767274304
2022-12-06;"8172";APV;"1Y";0.0476834526176749628326116592968504459179
2022-12-06;"8172";APV;YTD;0.0447892212057508008867214226839777320666
2022-12-07;"8172";APV;"1M";-0.0450358232068585530766522981377550909394
2022-12-07;"8172";APV;"3M";-0.0098866722747452636202743880439596817455
2022-12-07;"8172";APV;"6M";0.0575666612344020491096010769411853228967
2022-12-07;"8172";APV;"1Y";0.0438304407798255042166764968592907997304
2022-12-07;"8172";APV;YTD;0.0374948690815556422860600828686770892025
2022-12-08;"8172";APV;"1M";-0.0321489209016183891173074062799660727099
2022-12-08;"8172";APV;"3M";-0.0039187356446305215609114398982861336819
2022-12-08;"8172";APV;"6M";0.0669994550846962085632976080280469808809
2022-12-08;"8172";APV;"1Y";0.0438304407798255042166764968592907997304
2022-12-08;"8172";APV;YTD;0.0374948690815556422860600828686770892025
2022-12-09;"8172";APV;"1M";-0.0478861681193862696081191152305578577909
2022-12-09;"8172";APV;"3M";-0.0278187451708111463842334198243795656013
2022-12-09;"8172";APV;"6M";0.0392838344496753983807400208817846458085
2022-12-09;"8172";APV;"1Y";0.0213626842307253662722244078160414012760
2022-12-09;"8172";APV;YTD;0.0173287922543713965289507591547121102293
2022-12-10;"8172";APV;"1M";-0.0361881708211256325384228708327429462693
2022-12-10;"8172";APV;"3M";-0.0278187451708111463842334198243795656013
2022-12-10;"8172";APV;"6M";0.0251886077533681373237594515559048545071
2022-12-10;"8172";APV;"1Y";0.0119332466839869838053946943949497194815
2022-12-10;"8172";APV;YTD;0.0173287922543713965289507591547121102293
2022-12-11;"8172";APV;"1M";-0.0295316919753544845932990595528156303152
2022-12-11;"8172";APV;"3M";-0.0278187451708111463842334198243795656013
2022-12-11;"8172";APV;"6M";0.0251886077533681373237594515559048545071
2022-12-11;"8172";APV;"1Y";0.0119332466839869838053946943949497194815
2022-12-11;"8172";APV;YTD;0.0173287922543713965289507591547121102293
2022-12-12;"8172";APV;"1M";-0.0311961034900626814483195139852028718758
2022-12-12;"8172";APV;"3M";-0.0441296113582341720395622595468453367580
2022-12-12;"8172";APV;"6M";0.0234303476336064132541615430096050397428
2022-12-12;"8172";APV;"1Y";0.0101977203056705625174070659521665280115
2022-12-12;"8172";APV;YTD;0.0155840121908998567489255510924952196670
2022-12-13;"8172";APV;"1M";-0.0334101794535477964214816350453771131562
2022-12-13;"8172";APV;"3M";-0.0584128168785753551319151181484128771140
2022-12-13;"8172";APV;"6M";-0.0078716335220254748062157987068782928495
2022-12-13;"8172";APV;"1Y";0.0147434696602376424758986090930215484853
2022-12-13;"8172";APV;YTD;0.0132630263253474663172610712617885781343
2022-12-14;"8172";APV;"1M";-0.0401822367986143127769492417538563638155
2022-12-14;"8172";APV;"3M";-0.0601959211563396684052122971288924072017
2022-12-14;"8172";APV;"6M";-0.0062784983639196121005621452318459986024
2022-12-14;"8172";APV;"1Y";0.0167942810531399018264807346749418808740
2022-12-14;"8172";APV;YTD;0.0189210795182511507340400212322609782638
2022-12-15;"8172";APV;"1M";-0.0154979174490740119135099184027996214339
2022-12-15;"8172";APV;"3M";-0.0520184694476469954935049791263312550616
2022-12-15;"8172";APV;"6M";0.0116734259034401423538555531122375444827
2022-12-15;"8172";APV;"1Y";0.0292282550557252886597616363785172929771
2022-12-15;"8172";APV;YTD;0.0339276800593339626019682148616213037302
2022-12-16;"8172";APV;"1M";-0.0110901430392011469880809071806151925930
2022-12-16;"8172";APV;"3M";-0.0407408918391585780314642574626684474613
2022-12-16;"8172";APV;"6M";0.0170317526960148497774050908778484071224
2022-12-16;"8172";APV;"1Y";0.0400879937951107564648238501307883209841
2022-12-16;"8172";APV;YTD;0.0462277083590831819296704122689645526290
2022-12-17;"8172";APV;"1M";-0.0381301920081169130209366887698196973484
2022-12-17;"8172";APV;"3M";-0.0407408918391585780314642574626684474613
2022-12-17;"8172";APV;"6M";0.0100415997153323690764247222700143725215
2022-12-17;"8172";APV;"1Y";0.0437883383375305980856649251171402004053
2022-12-17;"8172";APV;YTD;0.0462277083590831819296704122689645526290
2022-12-18;"8172";APV;"1M";-0.0468552958213629315077734548295675290963
2022-12-18;"8172";APV;"3M";-0.0407408918391585780314642574626684474613
2022-12-18;"8172";APV;"6M";0.0100415997153323690764247222700143725215
2022-12-18;"8172";APV;"1Y";0.0437883383375305980856649251171402004053
2022-12-18;"8172";APV;YTD;0.0462277083590831819296704122689645526290
2022-12-19;"8172";APV;"1M";-0.0444119689336594641575197792554471454548
2022-12-19;"8172";APV;"3M";-0.0382818910589322801585822787211605303687
2022-12-19;"8172";APV;"6M";0.0126307782392902288370143401058664379471
2022-12-19;"8172";APV;"1Y";0.0464640245171323846290381516680197336788
2022-12-19;"8172";APV;YTD;0.0489096477113004039634462933606022200770
2022-12-20;"8172";APV;"1M";-0.0429334639303720139387341933467528582587
2022-12-20;"8172";APV;"3M";-0.0426260275357208489252726263030142597684
2022-12-20;"8172";APV;"6M";0.0082484460524809544278276392552193308787
2022-12-20;"8172";APV;"1Y";0.0279809753488224069907443496793785356782
